pack_player_id,player_name,position,nfl_team,fbg_id,cbs_id,fantasypros_id,pff_id,gsis_id,model_id,source_as_of,exported_at,scoring_fingerprint,authority,fbg_points,cbs_points,fantasypros_points,pff_points,raw_consensus_points,mean_reversion_delta,within_position_delta,season_context_delta,durability_delta,availability_delta,modified_projection_points,uncertainty_low,uncertainty_high,fallback_reason,wk1,wk2,wk3,wk4,wk5,wk6,wk7,wk8,wk9,wk10,wk11,wk12,wk13,wk14,wk15,wk16,wk17,wk18
cbs:2080270,Zay Jones,WR,ARI,,2080270,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,33.3,,,33.3,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:1871375,Chris Moore,WR,BAL,,1871375,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,30,,,30,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:1880880,Brandin Cooks,WR,BUF,,1880880,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,29.7,,,29.7,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2256736,Patrick Taylor,RB,SF,,2256736,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,19.1,,,19.1,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:1996786,Sterling Shepard,WR,TB,,1996786,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,27.7,,,27.7,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2261254,Kene Nwangwu,RB,NYJ,,2261254,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,1.4,,,,1.4,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2131796,Josh Reynolds,WR,NYJ,,2131796,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,23.8,,,23.8,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2251305,Miles Sanders,RB,DAL,,2251305,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,9.9,,,9.9,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2249831,Travis Homer,RB,PIT,,2249831,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,4,,,,4,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:minxxx99,Minnesota Vikings,DST,MIN,minxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,169.7,,,,169.7,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:atlxxx99,Atlanta Falcons,DST,ATL,atlxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,167.8,,,,167.8,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:detxxx99,Detroit Lions,DST,DET,detxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,167,,,,167,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:sdgxxx99,Los Angeles Chargers,DST,LAC,sdgxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,158.8,,,,158.8,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:AubrBr00,Brandon Aubrey,K,DAL,AubrBr00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,146.2,,,,146.2,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:GrupBl00,Blake Grupe,K,IND,GrupBl00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,66.2,,,,66.2,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:FolkNi44,Nick Folk,K,ATL,FolkNi44,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,121.1,,,,121.1,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:BateJa00,Jake Bates,K,DET,BateJa00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,132,,,,132,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:DickCa44,Cameron Dicker,K,LAC,DickCa44,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,140.6,,,,140.6,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:1850793,Darren Waller,TE,MIA,,1850793,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,73.2,117.2,116.1,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:1685963,Zach Ertz,TE,WAS,,1685963,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,23.8,,,23.8,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2179491,David Sills,WR,TB,,2179491,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,35,,,35,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:26697211,Donovan Edwards,RB,MIA,,26697211,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,,22.9,,22.9,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2139642,Dante Pettis,WR,NO,,2139642,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,28,,,28,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2139270,Noah Brown,WR,WAS,,2139270,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,27,,,27,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2180075,Scott Miller,WR,CHI,,2180075,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,25.5,,,25.5,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:26698435,Carson Steele,RB,PHI,,26698435,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,14.7,,,14.7,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:26698879,Corey Kiner,RB,ARI,,26698879,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,3.7,,,,3.7,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2804075,Michael Carter,RB,TEN,,2804075,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,11.5,,,11.5,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2174795,DeAndre Carter,WR,CLE,,2174795,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,18.5,,,18.5,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:26728625,Lucas Scott,RB,BAL,,26728625,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,4,,,4,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:26697728,Robbie Ouzts,RB,SEA,,26697728,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,2.4,,,2.4,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2240307,Shane Buechele,QB,BUF,,2240307,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,,14,,14,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2071844,Joshua Dobbs,QB,NE,,2071844,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,16.3,,12.8,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:pitxxx99,Pittsburgh Steelers,DST,PIT,pitxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,176.5,,,,176.5,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:norxxx99,New Orleans Saints,DST,NO,norxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,148.7,,,,148.7,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:MeviHa00,Harrison Mevis,K,LAR,MeviHa00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,122.2,,,,122.2,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:SantCa44,Cairo Santos,K,CHI,SantCa44,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,127.2,,,,127.2,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:McLaCh44,Chase McLaughlin,K,TB,McLaCh44,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,132.2,,,,132.2,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:ReicWi00,Will Reichard,K,MIN,ReicWi00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,125.8,,,,125.8,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:KittGe00,George Kittle,TE,SF,KittGe00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,174,196.8,185,191.1,186.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:LoopTy00,Tyler Loop,K,BAL,LoopTy00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,136,,,,136,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:McLaTe00,Terry McLaurin,WR,WAS,McLaTe00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,201,218.3,210,221.2,212.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:MontDa01,David Montgomery,RB,HOU,MontDa01,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,198.3,184.7,195.8,202.8,195.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:NixxBo00,Bo Nix,QB,DEN,NixxBo00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,333.8,311.7,340.9,,328.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:clexxx99,Cleveland Browns,DST,CLE,clexxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,159.6,,,,159.6,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:WillJa09,Jameson Williams,WR,DET,WillJa09,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,216.6,206.6,217.3,217.8,214.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:bufxxx99,Buffalo Bills,DST,BUF,bufxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,162.9,,,,162.9,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:miaxxx99,Miami Dolphins,DST,MIA,miaxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,147.2,,,,147.2,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:ravxxx99,Baltimore Ravens,DST,BAL,ravxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,145.2,,,,145.2,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:otixxx99,Tennessee Titans,DST,TEN,otixxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,137.2,,,,137.2,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:PurdBr00,Brock Purdy,QB,SF,PurdBr00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,333.3,335.2,348.5,,339,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:MahoPa00,Patrick Mahomes II,QB,KC,MahoPa00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,328.8,340,345.4,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:ButkHa99,Harrison Butker,K,KC,ButkHa99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,124.8,,,,124.8,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:LutzWi44,Wil Lutz,K,DEN,LutzWi44,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,128.1,,,,128.1,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:McPhEv44,Evan McPherson,K,CIN,McPhEv44,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,126.4,,,,126.4,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:GoedDa00,Dallas Goedert,TE,PHI,GoedDa00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,157.5,199.1,179.6,,178.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:GoffJa00,Jared Goff,QB,DET,GoffJa00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,330.2,333.6,341.1,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:cinxxx99,Cincinnati Bengals,DST,CIN,cinxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,150.3,,,,150.3,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:PittMi01,Michael Pittman Jr,WR,PIT,PittMi01,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,195.4,171.2,190.5,175.9,183.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:LittCa00,Cam Little,K,JAX,LittCa00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,131.7,,,,131.7,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:PineEd44,Eddy Piñeiro,K,SF,PineEd44,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,130.3,,,,130.3,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:EvanMi00,Mike Evans,WR,SF,EvanMi00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,195.2,207.2,202.8,206.1,202.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:MurrKy00,Kyler Murray,QB,MIN,MurrKy00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,312.3,308.2,313.4,,311.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:chixxx99,Chicago Bears,DST,CHI,chixxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,163.4,,,,163.4,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:nwexxx99,New England Patriots,DST,NE,nwexxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,153.2,,,,153.2,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:DartJa00,Jaxson Dart,QB,NYG,DartJa00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,317.3,348.8,343.4,,336.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:MoodJa44,Jake Moody,K,WAS,MoodJa44,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,32,,,,32,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:SmytCh00,Charlie Smyth,K,NO,SmytCh00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,47,,,,47,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:FergJa01,Jake Ferguson,TE,DAL,FergJa01,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,141.9,170.3,167.8,174.4,163.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:AdamDa01,Davante Adams,WR,LAR,AdamDa01,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,207.1,202.2,221.9,212.9,211,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:HendTr00,TreVeyon Henderson,RB,NE,HendTr00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,178.3,176.7,191.8,186.2,183.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:BorrAn00,Andy Borregales,K,NE,BorrAn00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,125.5,,,,125.5,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:TateCa00,Carnell Tate,WR,TEN,TateCa00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,196.8,148.8,178.5,217.8,185.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:BassTy44,Tyler Bass,K,BUF,BassTy44,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,112.6,,,,112.6,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:raixxx99,Las Vegas Raiders,DST,LV,raixxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,134.1,,,,134.1,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:KincDa00,Dalton Kincaid,TE,BUF,KincDa00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,148,166.6,160.4,176.3,162.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:OdunRo00,Rome Odunze,WR,CHI,OdunRo00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,190.4,194.7,205.1,208.5,199.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:SmacTr00,Trey Smack,K,GB,SmacTr00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,114.8,,,,114.8,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:MetcDK00,DK Metcalf,WR,PIT,MetcDK00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,200.4,181,195.3,191.2,192,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:SandJa44,Jason Sanders,K,NYJ,SandJa44,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,80,,,,80,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:SlyeJo44,Joey Slye,K,TEN,SlyeJo44,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,94.7,,,,94.7,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:MayfBa00,Baker Mayfield,QB,TB,MayfBa00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,316.3,326.9,321.1,,321.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:PierAl00,Alec Pierce,WR,IND,PierAl00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,173.1,195.2,192,,186.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:ElliJa98,Jake Elliott,K,PHI,ElliJa98,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,121.8,,,,121.8,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:PattRi44,Riley Patterson,K,MIA,PattRi44,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,90.5,,,,90.5,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:wasxxx99,Washington Commanders,DST,WAS,wasxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,151.5,,,,151.5,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:StraBr00,Brenton Strange,TE,JAX,StraBr00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,135.1,171.2,151.5,,152.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:StevRh00,Rhamondre Stevenson,RB,NE,StevRh00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,186.5,168.7,192.7,200,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:GonzZa99,Zane Gonzalez,K,MIA,GonzZa99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,2.4,,,,2.4,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:tamxxx99,Tampa Bay Buccaneers,DST,TB,tamxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,151.5,,,,151.5,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:TuteBh00,Bhayshul Tuten,RB,JAX,TuteBh00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,171.1,187.4,206.8,186,187.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:kanxxx99,Kansas City Chiefs,DST,KC,kanxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,141.2,,,,141.2,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:RylaCh00,Chad Ryland,K,ARI,RylaCh00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,110.2,,,,110.2,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:JohnJu00,Juwan Johnson,TE,NO,JohnJu00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,142.6,165.2,154.9,,154.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:gnbxxx99,Green Bay Packers,DST,GB,gnbxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,154.1,,,,154.1,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:cltxxx99,Indianapolis Colts,DST,IND,cltxxx99,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,148.6,,,,148.6,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:HenrHu00,Hunter Henry,TE,NE,HenrHu00,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,135.4,148.6,152.8,,145.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:BoswCh44,Chris Boswell,K,PIT,BoswCh44,,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,125.5,,,,125.5,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
